VC:904M BD:May 15 2013 SN:LGR-13-0110
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,            Gnd,         Gnd_sd,         LTC0_b,      LTC0_b_sd,         LTC0_v,      LTC0_v_sd,         LTC1_b,      LTC1_b_sd,         LTC1_v,      LTC1_v_sd,           BL0T,        BL0T_sd,           BL1T,        BL1T_sd,           BL2F,        BL2F_sd,           BL3F,        BL3F_sd,     12CH4_4_CT,  12CH4_4_CT_sd,     12CH4_4_AT,  12CH4_4_AT_sd,     12CH4_4_DF,  12CH4_4_DF_sd,     12CH4_4_PF,  12CH4_4_PF_sd,      H2O_12_CF,   H2O_12_CF_sd,      H2O_12_AT,   H2O_12_AT_sd,      H2O_12_DF,   H2O_12_DF_sd,      H2O_12_PF,   H2O_12_PF_sd,         BL0T_B,      BL0T_B_sd,         BL1T_B,      BL1T_B_sd,         BL2F_B,      BL2F_B_sd,         BL3F_B,      BL3F_B_sd,   12CO2_0_CT_B,12CO2_0_CT_B_sd,   12CO2_0_AT_B,12CO2_0_AT_B_sd,   12CO2_0_DF_B,12CO2_0_DF_B_sd,   12CO2_0_PF_B,12CO2_0_PF_B_sd,       Fit_Flag,   N_Fits_Avg'd,            MIU
  06/25/2014 08:05:00.487,    1.94692e+00,    1.87513e-03,    2.07061e+04,    6.28842e+01,    4.13938e+02,    1.69396e+00,    1.98808e+00,    1.78712e-03,    4.22690e+02,    1.70264e+00,    1.40190e+02,    3.21502e-02,    2.35842e+01,    3.81741e-03,    2.66890e+01,    2.51524e-02,    9.05251e+00,    4.89954e-06,    9.00297e+00,    4.54721e-04,    1.05533e-01,    1.12204e-04,    0.00000e+00,    0.00000e+00,   -1.61061e+00,    4.98276e-05,    0.00000e+00,    0.00000e+00,   -7.10953e+00,    6.01812e-05,    1.00626e+00,    1.20816e-04,    4.35331e-04,    3.13270e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07977e+01,    1.69773e-03,    7.83349e-02,    5.94856e-05,    2.79767e-01,    1.79956e-06,    7.06000e-02,    2.37153e-11,    1.04146e+01,    1.69773e-03,    5.43197e-02,    1.82976e-04,    2.63978e-01,    1.69800e-06,    7.24000e-02,    1.96262e-17,    9.84311e-01,    8.04938e-05,    1.45131e-04,    9.50610e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.76156e-01,    1.33166e-02,    2.14595e-01,    8.45269e-04,    1.73918e-01,    1.11871e-06,    7.96556e-02,    3.42387e-08,              3,              2,       Disabled
  06/25/2014 08:05:02.268,    1.94785e+00,    1.41888e-04,    2.08098e+04,    3.72441e+01,    4.10640e+02,    2.18633e-01,    1.98925e+00,    6.92410e-05,    4.19367e+02,    2.07329e-01,    1.40196e+02,    4.44378e-02,    2.35895e+01,    1.20762e-03,    2.67283e+01,    1.04403e-02,    9.05235e+00,    1.69050e-03,    9.00194e+00,    8.04309e-04,    1.05654e-01,    3.67797e-05,    0.00000e+00,    0.00000e+00,   -1.61053e+00,    6.22811e-05,    0.00000e+00,    0.00000e+00,   -7.10960e+00,    5.26964e-05,    1.00622e+00,    7.18805e-07,    4.35363e-04,    1.15372e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07915e+01,    1.15622e-03,    7.83718e-02,    4.58337e-05,    2.79769e-01,    5.69277e-07,    7.06000e-02,    1.81244e-12,    1.04208e+01,    1.15622e-03,    5.46009e-02,    7.19735e-05,    2.63980e-01,    5.37150e-07,    7.24000e-02,    0.00000e+00,    9.84232e-01,    4.10498e-06,    1.45089e-04,    8.47442e-09,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.60994e-01,    1.85526e-03,    2.12864e-01,    2.01534e-04,    1.73920e-01,    3.53894e-07,    7.96557e-02,    1.18609e-08,              3,              2,       Disabled
  06/25/2014 08:05:04.078,    1.94870e+00,    1.25659e-03,    2.08730e+04,    3.51046e+01,    4.09348e+02,    4.68967e-01,    1.99025e+00,    1.35473e-03,    4.18075e+02,    4.93954e-01,    1.40222e+02,    3.22796e-02,    2.35930e+01,    1.33826e-03,    2.67536e+01,    1.01262e-02,    9.05163e+00,    1.62206e-04,    9.00365e+00,    2.34351e-05,    1.05791e-01,    2.21748e-04,    0.00000e+00,    0.00000e+00,   -1.61046e+00,    4.32506e-05,    0.00000e+00,    0.00000e+00,   -7.10968e+00,    5.09736e-05,    1.00638e+00,    3.99363e-05,    4.35272e-04,    2.89209e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07963e+01,    4.66255e-03,    7.84128e-02,    6.79268e-05,    2.79771e-01,    6.30861e-07,    7.06000e-02,    1.59427e-11,    1.04160e+01,    4.66255e-03,    5.47778e-02,    1.01803e-04,    2.63982e-01,    5.95258e-07,    7.24000e-02,    1.96262e-17,    9.84266e-01,    9.00775e-05,    1.45102e-04,    2.36629e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.58520e-01,    6.53338e-04,    2.12269e-01,    2.93388e-04,    1.73921e-01,    3.92178e-07,    7.96558e-02,    2.37798e-08,              3,              2,       Disabled
  06/25/2014 08:05:05.891,    1.94989e+00,    2.14148e-04,    2.09824e+04,    1.22051e+01,    4.07850e+02,    7.45447e-01,    1.99168e+00,    1.93908e-04,    4.16591e+02,    7.56230e-01,    1.40213e+02,    5.34859e-02,    2.35961e+01,    1.06683e-03,    2.67811e+01,    8.94918e-03,    9.05269e+00,    2.70228e-03,    9.00081e+00,    2.92224e-03,    1.05988e-01,    4.59234e-05,    0.00000e+00,    0.00000e+00,   -1.61039e+00,    5.13150e-05,    0.00000e+00,    0.00000e+00,   -7.10975e+00,    4.67887e-05,    1.00644e+00,    7.74368e-05,    4.35319e-04,    5.46611e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07964e+01,    8.49921e-04,    7.84627e-02,    4.41620e-05,    2.79772e-01,    5.02905e-07,    7.06000e-02,    2.76975e-12,    1.04159e+01,    8.49921e-04,    5.50724e-02,    7.10461e-05,    2.63983e-01,    4.74523e-07,    7.24000e-02,    0.00000e+00,    9.84262e-01,    6.21319e-05,    1.45018e-04,    2.01803e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.55039e-01,    1.31002e-03,    2.11407e-01,    3.75893e-04,    1.73922e-01,    3.12633e-07,    7.96558e-02,    4.29026e-08,              3,              2,       Disabled
  06/25/2014 08:05:07.752,    1.94896e+00,    2.66483e-03,    2.09602e+04,    3.86543e+01,    4.06543e+02,    2.80713e-02,    1.99068e+00,    2.64328e-03,    4.15247e+02,    4.50670e-02,    1.40198e+02,    3.52561e-02,    2.35995e+01,    8.67353e-04,    2.68064e+01,    4.56338e-03,    9.05483e+00,    1.02660e-03,    9.00321e+00,    3.53121e-03,    1.05971e-01,    1.80140e-05,    0.00000e+00,    0.00000e+00,   -1.61028e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.10983e+00,    0.00000e+00,    1.00651e+00,    1.63605e-05,    4.34978e-04,    8.92983e-09,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07937e+01,    7.27764e-04,    7.84337e-02,    1.17609e-04,    2.79774e-01,    4.08868e-07,    7.06000e-02,    3.37540e-11,    1.04186e+01,    7.27764e-04,    5.50260e-02,    9.26083e-05,    2.63985e-01,    3.85793e-07,    7.24000e-02,    1.96262e-17,    9.84215e-01,    2.10082e-05,    1.44970e-04,    3.61898e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.37806e-01,    2.80588e-03,    2.10759e-01,    4.54327e-05,    1.73923e-01,    2.54175e-07,    7.96559e-02,    8.24540e-11,              3,              2,       Disabled
  06/25/2014 08:05:09.815,    1.94966e+00,    2.26988e-04,    2.09684e+04,    7.17570e+01,    4.06265e+02,    1.01748e-01,    1.99141e+00,    8.58914e-05,    4.14966e+02,    1.34341e-01,    1.40191e+02,    4.17480e-02,    2.36026e+01,    1.13725e-03,    2.68310e+01,    8.83876e-03,    9.04987e+00,    8.92385e-04,    9.00140e+00,    1.80414e-04,    1.06068e-01,    1.38288e-05,    0.00000e+00,    0.00000e+00,   -1.61020e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.10988e+00,    2.73915e-05,    1.00657e+00,    5.52376e-05,    4.35185e-04,    2.31306e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07991e+01,    6.93675e-03,    7.84129e-02,    7.09980e-06,    2.79775e-01,    5.36093e-07,    7.06000e-02,    2.83520e-12,    1.04132e+01,    6.93675e-03,    5.50191e-02,    1.97577e-04,    2.63986e-01,    5.05838e-07,    7.24000e-02,    1.38778e-17,    9.84220e-01,    6.97563e-05,    1.45058e-04,    1.07289e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.36084e-01,    3.65982e-04,    2.10557e-01,    1.21250e-04,    1.73924e-01,    3.33265e-07,    7.96559e-02,    1.86498e-08,              3,              2,       Disabled
  06/25/2014 08:05:11.867,    1.95017e+00,    9.10859e-04,    2.10322e+04,    1.99850e+01,    4.04570e+02,    2.90359e-01,    1.99206e+00,    8.89761e-04,    4.13262e+02,    2.88161e-01,    1.40221e+02,    4.20416e-02,    2.36057e+01,    1.41726e-03,    2.68547e+01,    1.04620e-02,    9.05354e+00,    1.08562e-03,    9.00099e+00,    2.85689e-03,    1.06069e-01,    1.36052e-05,    0.00000e+00,    0.00000e+00,   -1.61020e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.10994e+00,    0.00000e+00,    1.00657e+00,    1.53599e-04,    4.35263e-04,    1.12904e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08019e+01,    1.77461e-03,    7.84802e-02,    5.15364e-05,    2.79777e-01,    6.68087e-07,    7.06000e-02,    1.15823e-11,    1.04104e+01,    1.77461e-03,    5.52252e-02,    4.46233e-05,    2.63987e-01,    6.30383e-07,    7.24000e-02,    1.38778e-17,    9.84161e-01,    9.07761e-05,    1.45021e-04,    1.48855e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.33260e-01,    2.58946e-04,    2.09709e-01,    2.81923e-04,    1.73925e-01,    4.15320e-07,    7.96559e-02,    2.62261e-08,              3,              2,       Disabled
  06/25/2014 08:05:13.913,    1.94902e+00,    7.64320e-04,    2.10940e+04,    1.05935e+01,    4.03955e+02,    2.75673e-01,    1.99101e+00,    8.02336e-04,    4.12660e+02,    2.86079e-01,    1.40217e+02,    2.78644e-02,    2.36088e+01,    1.03742e-03,    2.68808e+01,    9.82359e-03,    9.05221e+00,    1.00796e-03,    9.00288e+00,    1.70851e-03,    1.06031e-01,    3.85995e-05,    0.00000e+00,    0.00000e+00,   -1.61020e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.10997e+00,    0.00000e+00,    1.00665e+00,    1.07310e-05,    4.34919e-04,    1.61994e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07997e+01,    2.06762e-03,    7.84185e-02,    6.99351e-06,    2.79778e-01,    4.89030e-07,    7.06000e-02,    9.70733e-12,    1.04126e+01,    2.06762e-03,    5.53823e-02,    9.11111e-06,    2.63989e-01,    4.61431e-07,    7.24000e-02,    0.00000e+00,    9.84265e-01,    1.88429e-06,    1.45041e-04,    7.15127e-09,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.32378e-01,    7.92111e-04,    2.09424e-01,    1.42490e-04,    1.73926e-01,    3.04008e-07,    7.96560e-02,    1.74823e-08,              3,              2,       Disabled
  06/25/2014 08:05:16.668,    1.94816e+00,    1.39811e-03,    2.10778e+04,    7.27429e+01,    4.03433e+02,    2.98986e-01,    1.99010e+00,    1.57610e-03,    4.12120e+02,    3.36048e-01,    1.40190e+02,    2.78118e-02,    2.36153e+01,    1.01261e-03,    2.69306e+01,    6.03571e-03,    9.05417e+00,    5.50531e-04,    8.99858e+00,    6.90882e-04,    1.05883e-01,    1.01349e-04,    0.00000e+00,    0.00000e+00,   -1.61013e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.11001e+00,    0.00000e+00,    1.00682e+00,    6.63300e-05,    4.34894e-04,    2.38960e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07950e+01,    2.74487e-03,    7.83827e-02,    7.71113e-05,    2.79781e-01,    4.77327e-07,    7.06000e-02,    1.77307e-11,    1.04173e+01,    2.74487e-03,    5.53508e-02,    2.03879e-04,    2.63992e-01,    4.50388e-07,    7.24000e-02,    1.38778e-17,    9.84241e-01,    2.27690e-05,    1.45157e-04,    1.52456e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.28463e-01,    4.11853e-03,    2.09005e-01,    1.81721e-04,    1.73928e-01,    2.96733e-07,    7.96560e-02,    1.57940e-08,              3,              2,       Disabled
  06/25/2014 08:05:18.468,    1.94707e+00,    9.43721e-04,    2.10331e+04,    5.10448e+01,    4.02047e+02,    3.62861e-01,    1.98891e+00,    8.60292e-04,    4.10685e+02,    3.92071e-01,    1.40214e+02,    5.07054e-02,    2.36184e+01,    1.14817e-03,    2.69561e+01,    1.04861e-02,    9.05227e+00,    1.89390e-03,    9.00083e+00,    8.72619e-04,    1.06041e-01,    2.69863e-04,    0.00000e+00,    0.00000e+00,   -1.61005e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.11003e+00,    0.00000e+00,    1.00668e+00,    2.61747e-05,    4.35195e-04,    2.65711e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07931e+01,    3.72376e-04,    7.83340e-02,    7.36480e-06,    2.79783e-01,    5.41226e-07,    7.06000e-02,    1.19330e-11,    1.04192e+01,    3.72376e-04,    5.52358e-02,    1.63893e-04,    2.63993e-01,    5.10682e-07,    7.24000e-02,    1.38778e-17,    9.84323e-01,    4.76878e-05,    1.45106e-04,    5.95293e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.23757e-01,    2.53826e-03,    2.08370e-01,    2.44805e-04,    1.73928e-01,    3.36456e-07,    7.96560e-02,    1.75232e-08,              3,              2,       Disabled
  06/25/2014 08:05:20.301,    1.94681e+00,    2.47919e-03,    2.10577e+04,    3.21282e+01,    4.02703e+02,    9.76610e-01,    1.98869e+00,    2.46725e-03,    4.11366e+02,    1.01112e+00,    1.40219e+02,    8.57151e-03,    2.36216e+01,    1.27923e-03,    2.69809e+01,    8.55356e-03,    9.05124e+00,    4.92013e-03,    9.00233e+00,    3.24487e-03,    1.06448e-01,    6.75781e-05,    0.00000e+00,    0.00000e+00,   -1.60996e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.11003e+00,    0.00000e+00,    1.00656e+00,    1.11789e-04,    4.35094e-04,    5.56579e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07902e+01,    1.50609e-03,    7.83160e-02,    5.30590e-05,    2.79784e-01,    6.03003e-07,    7.06000e-02,    3.14204e-11,    1.04221e+01,    1.50609e-03,    5.53008e-02,    1.19698e-04,    2.63994e-01,    5.68972e-07,    7.24000e-02,    1.38778e-17,    9.84192e-01,    2.12380e-05,    1.45017e-04,    3.87322e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.10577e-01,    1.81305e-03,    2.08748e-01,    5.92469e-04,    1.73929e-01,    3.74860e-07,    7.96560e-02,    1.87807e-08,              3,              2,       Disabled
  06/25/2014 08:05:22.075,    1.94883e+00,    1.06319e-03,    2.11123e+04,    2.61593e+01,    4.05782e+02,    8.21796e-01,    1.99087e+00,    1.03292e-03,    4.14534e+02,    8.50598e-01,    1.40205e+02,    5.94210e-02,    2.36250e+01,    1.16133e-03,    2.70052e+01,    1.00798e-02,    9.04864e+00,    1.84528e-03,    9.00328e+00,    7.22066e-04,    1.06501e-01,    6.49402e-06,    0.00000e+00,    0.00000e+00,   -1.60987e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.11003e+00,    0.00000e+00,    1.00667e+00,    6.63132e-05,    4.34925e-04,    6.99974e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07935e+01,    7.47671e-03,    7.83653e-02,    5.81826e-06,    2.79786e-01,    5.47425e-07,    7.06000e-02,    1.34738e-11,    1.04188e+01,    7.47671e-03,    5.54281e-02,    1.05186e-04,    2.63996e-01,    5.16530e-07,    7.24000e-02,    1.96262e-17,    9.84301e-01,    2.05194e-05,    1.45061e-04,    7.12676e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.07954e-01,    3.27708e-04,    2.10341e-01,    4.96636e-04,    1.73930e-01,    3.40310e-07,    7.96559e-02,    1.92183e-08,              3,              2,       Disabled
  06/25/2014 08:05:24.118,    1.94971e+00,    1.93408e-03,    2.11880e+04,    2.93476e+01,    4.07565e+02,    1.37902e-01,    1.99192e+00,    1.91622e-03,    4.16387e+02,    1.28402e-01,    1.40188e+02,    8.29839e-03,    2.36281e+01,    1.22375e-03,    2.70350e+01,    9.20206e-03,    9.05182e+00,    7.39678e-05,    8.99732e+00,    3.50895e-03,    1.06569e-01,    3.53079e-06,    0.00000e+00,    0.00000e+00,   -1.60987e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.11003e+00,    0.00000e+00,    1.00657e+00,    1.85199e-04,    4.34805e-04,    1.75947e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08030e+01,    6.23150e-04,    7.84167e-02,    8.24455e-05,    2.79787e-01,    5.76843e-07,    7.06000e-02,    2.45175e-11,    1.04093e+01,    6.23150e-04,    5.56438e-02,    7.60460e-05,    2.63997e-01,    5.44288e-07,    7.24000e-02,    1.38778e-17,    9.84137e-01,    5.94942e-05,    1.45217e-04,    1.65082e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.10042e-01,    5.39029e-04,    2.11094e-01,    1.67967e-04,    1.73931e-01,    3.58597e-07,    7.96559e-02,    1.03693e-08,              3,              2,       Disabled
  06/25/2014 08:05:26.199,    1.94832e+00,    6.89902e-05,    2.11817e+04,    1.36176e+02,    4.06525e+02,    4.53310e-01,    1.99048e+00,    2.06439e-04,    4.15322e+02,    4.05339e-01,    1.40207e+02,    5.38842e-02,    2.36313e+01,    1.14821e-03,    2.70630e+01,    9.08630e-03,    9.05280e+00,    3.13928e-03,    9.00186e+00,    2.52068e-03,    1.06610e-01,    1.67679e-05,    0.00000e+00,    0.00000e+00,   -1.60987e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.11003e+00,    0.00000e+00,    1.00652e+00,    1.77340e-05,    4.34732e-04,    1.99497e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08001e+01,    1.76935e-04,    7.83783e-02,    6.33377e-06,    2.79789e-01,    5.41233e-07,    7.06000e-02,    8.15643e-13,    1.04122e+01,    1.76935e-04,    5.56459e-02,    3.57357e-04,    2.63999e-01,    5.10688e-07,    7.24000e-02,    0.00000e+00,    9.84129e-01,    4.71368e-05,    1.44995e-04,    5.95166e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.08001e-01,    6.94988e-04,    2.10687e-01,    3.76511e-04,    1.73932e-01,    3.36460e-07,    7.96559e-02,    1.08335e-08,              3,              2,       Disabled
  06/25/2014 08:05:28.234,    1.94796e+00,    1.61862e-03,    2.12407e+04,    1.88831e+01,    4.04087e+02,    1.15440e+00,    1.99024e+00,    1.69214e-03,    4.12857e+02,    1.17149e+00,    1.40220e+02,    5.00340e-03,    2.36342e+01,    1.19335e-03,    2.70925e+01,    1.22246e-02,    9.05189e+00,    9.64931e-04,    8.99984e+00,    2.86045e-04,    1.06628e-01,    3.97811e-05,    0.00000e+00,    0.00000e+00,   -1.60977e+00,    4.61843e-05,    0.00000e+00,    0.00000e+00,   -7.11003e+00,    0.00000e+00,    1.00653e+00,    8.06681e-05,    4.34884e-04,    6.12400e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07984e+01,    1.81830e-04,    7.83613e-02,    5.33235e-05,    2.79790e-01,    5.62508e-07,    7.06000e-02,    2.05308e-11,    1.04139e+01,    1.81830e-04,    5.58046e-02,    4.34429e-05,    2.64000e-01,    5.30763e-07,    7.24000e-02,    1.96262e-17,    9.84066e-01,    5.92800e-05,    1.45028e-04,    1.74408e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.06408e-01,    3.32315e-04,    2.09391e-01,    6.13980e-04,    1.73933e-01,    3.49686e-07,    7.96560e-02,    2.11358e-08,              3,              2,       Disabled
  06/25/2014 08:05:31.450,    1.95026e+00,    1.45966e-03,    2.12894e+04,    5.24801e+01,    4.02598e+02,    4.91470e-02,    1.99269e+00,    1.59826e-03,    4.11355e+02,    7.22736e-02,    1.40182e+02,    2.21749e-02,    2.36393e+01,    3.66375e-03,    2.71365e+01,    2.94814e-02,    9.05078e+00,    7.10275e-04,    9.00055e+00,    1.34500e-03,    1.06631e-01,    1.01734e-04,    0.00000e+00,    0.00000e+00,   -1.60963e+00,    5.33730e-05,    0.00000e+00,    0.00000e+00,   -7.11003e+00,    0.00000e+00,    1.00651e+00,    9.16595e-05,    4.34980e-04,    7.48825e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07962e+01,    1.92132e-03,    7.84206e-02,    4.20998e-05,    2.79793e-01,    1.72696e-06,    7.06000e-02,    1.85265e-11,    1.04161e+01,    1.92132e-03,    5.59180e-02,    1.19156e-04,    2.64002e-01,    1.62950e-06,    7.24000e-02,    0.00000e+00,    9.84048e-01,    6.46396e-05,    1.45190e-04,    2.01981e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.05636e-01,    2.60674e-04,    2.08573e-01,    3.36142e-05,    1.73935e-01,    1.07358e-06,    7.96560e-02,    1.46925e-08,              3,              2,       Disabled
  06/25/2014 08:05:32.869,    1.94560e+00,    1.35004e-03,    2.12522e+04,    2.60338e+01,    4.02219e+02,    3.93733e-01,    1.98784e+00,    1.43223e-03,    4.10953e+02,    3.91352e-01,    1.40198e+02,    4.43158e-02,    2.36444e+01,    1.31142e-03,    2.71787e+01,    1.30301e-02,    9.05177e+00,    1.87912e-03,    8.99784e+00,    5.41981e-04,    1.06486e-01,    7.82720e-05,    0.00000e+00,    0.00000e+00,   -1.60960e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.11002e+00,    1.26147e-05,    1.00648e+00,    2.39363e-05,    4.35018e-04,    9.13392e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.07958e+01,    7.02066e-03,    7.82476e-02,    1.26159e-05,    2.79795e-01,    6.18155e-07,    7.06000e-02,    1.71131e-11,    1.04165e+01,    7.02066e-03,    5.58403e-02,    4.11101e-05,    2.64005e-01,    5.83269e-07,    7.24000e-02,    1.38778e-17,    9.84102e-01,    8.21442e-05,    1.45140e-04,    1.25630e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.98927e-01,    1.15935e-03,    2.08330e-01,    2.59057e-04,    1.73936e-01,    3.84280e-07,    7.96560e-02,    6.97512e-09,              3,              2,       Disabled
  06/25/2014 08:05:34.710,    1.94063e+00,    4.99174e-04,    2.12572e+04,    2.09502e+01,    4.00917e+02,    2.01400e-02,    1.98278e+00,    5.52457e-04,    4.09624e+02,    2.93455e-02,    1.40220e+02,    2.00522e-02,    2.36480e+01,    1.31996e-03,    2.72095e+01,    9.23747e-03,    9.05142e+00,    2.74542e-03,    9.00046e+00,    5.28952e-03,    1.06521e-01,    9.35844e-05,    0.00000e+00,    0.00000e+00,   -1.60960e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.11001e+00,    0.00000e+00,    1.00652e+00,    9.33804e-05,    4.34984e-04,    1.08339e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08019e+01,    3.08803e-04,    7.80555e-02,    1.54650e-05,    2.79797e-01,    6.22176e-07,    7.06000e-02,    6.33951e-12,    1.04104e+01,    3.08803e-04,    5.58656e-02,    3.20875e-05,    2.64006e-01,    5.87063e-07,    7.24000e-02,    1.38778e-17,    9.84117e-01,    8.58993e-05,    1.45183e-04,    4.27037e-09,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.09157e-01,    1.43875e-03,    2.07744e-01,    1.00993e-04,    1.73937e-01,    3.86779e-07,    7.96561e-02,    5.75319e-09,              3,              2,       Disabled
  06/25/2014 08:05:36.762,    1.93880e+00,    1.70461e-03,    2.13150e+04,    1.67052e+01,    4.01204e+02,    3.96834e-01,    1.98102e+00,    1.77555e-03,    4.09942e+02,    4.12474e-01,    1.40208e+02,    5.98619e-02,    2.36513e+01,    1.20337e-03,    2.72342e+01,    1.05142e-02,    9.05132e+00,    4.41345e-03,    9.00269e+00,    2.55935e-04,    1.06486e-01,    8.32474e-05,    0.00000e+00,    0.00000e+00,   -1.60960e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.11001e+00,    0.00000e+00,    1.00657e+00,    9.72047e-06,    4.34926e-04,    4.56446e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08005e+01,    6.11747e-04,    7.79721e-02,    7.39250e-05,    2.79798e-01,    5.67215e-07,    7.06000e-02,    2.16280e-11,    1.04118e+01,    6.11747e-04,    5.60168e-02,    4.55057e-05,    2.64008e-01,    5.35204e-07,    7.24000e-02,    0.00000e+00,    9.84109e-01,    1.33589e-05,    1.45242e-04,    1.47056e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.12455e-01,    3.54585e-04,    2.07921e-01,    1.24460e-04,    1.73938e-01,    3.52612e-07,    7.96561e-02,    2.06322e-08,              3,              2,       Disabled
